text,id,time,labels,label_2,label_3,label
". “ vaccine is not morally produced . Unborn in and then their were used as ‘ laboratory ’. I urge all who believe in the sanctity of life to reject a vaccine which been produced immorally ,” he said .",1334997357843386369,2020-12-04 23:05:47+00:00,side-effect,,,10
"’ s vaccine “ may ” only provide 3 of immunity . I ’ m not sure this is the game changer people are for . It also that even people , may need to wear after 90 days or so , after they get their .",1335013830028652551,2020-12-05 00:11:15+00:00,ineffective,,,2
"What little animal testing there is of these is like severe , so death might actually be the result anyhow . Who — maybe this is a mass euthanasia project , as al . are against ...",1335018357444120577,2020-12-05 00:29:14+00:00,side-effect,,,10
"And , ' t A Priest ' s Death Been Linked To The Vaccine Recently ?",1335044248756957189,2020-12-05 02:12:07+00:00,side-effect,,,10
"clarity The that are & ; pushing the vaccine . Jab all of the wealthy class first , in OUR trial . See how it turns out for them first - they should be the guinea .",1335045489088196609,2020-12-05 02:17:03+00:00,mandatory,,,4
why the company who made the new vaccine been given protection from being if anything goes wrong down the line after taking it ? Does this mean it may not be safe to take ? 💁🏼‍♀️ COVID19,1335049221628698625,2020-12-05 02:31:53+00:00,side-effect,pharma,,10
Please clarify your statement or your point better . I thought about getting that vaccine instead of ’ s vaccine . Now I feel suspicious knowing is involved .,1335055653774241792,2020-12-05 02:57:26+00:00,political,,,7
Did I not read an article recently that said the vaccine could cause sterilization ? Can you address this please ?,1335059553566814209,2020-12-05 03:12:56+00:00,side-effect,,,10
"The Hill · 5m If still you get , you are straw headed chairman : We ' re not sure if someone can transmit virus after vaccination",1335062192744525826,2020-12-05 03:23:25+00:00,ineffective,,,2
Better question ? How many will MISCARRY from Covid - 19 ?,1335063515070140416,2020-12-05 03:28:40+00:00,side-effect,,,10
Maybe someone could explain the risk - benefit to me : From the data that we have available so far the RISK to me ( age / health / ) of getting COVID - 19 is an 2 % risk of death unknown from an entirely new vaccine technology never before used .,1335068283557580802,2020-12-05 03:47:37+00:00,side-effect,unnecessary,ingredients,10
"RE : the COVID vaccine . There ' s ZERO EVIDENCE ( admit they do not know ) that those who are can ' t STILL transmit the infection to . So , presumably , that "" you ' re selfish if you don ' t get the vaccine "" out of the water .",1335070606962941955,2020-12-05 03:56:51+00:00,ineffective,,,2
👆 Will you publish the around the of indemnity to vaccine & ; trial data ? Without transparency you won ' t persuade us . This allergy to transparency is counter productive .,1335073013998477313,2020-12-05 04:06:25+00:00,political,,,7
"‘ No need for ,’ ‘ the pandemic is effectively over ’ . Mike , ' s former and Chief Scientist for Allergy & ; Respiratory , that the drive for a universal vaccine ' the whiff of evil ' which he ' will oppose … vigorously .'",1335104606318325760,2020-12-05 06:11:57+00:00,side-effect,,,10
"Top story : BREAKING : ’ s vaccine serious injury in 20 % of in high dose group , medical intervention – . Eddy see more",1335106400457003008,2020-12-05 06:19:05+00:00,side-effect,,,10
"Shame on instead of becoming biggest exporter , GoI is trying to become biggest ! Dirty Politics of is a Curse to our nation . Why is much hurry for vaccination !? Why can ' t we wait for indigenously which is also the ???",1335108301336399873,2020-12-05 06:26:38+00:00,political,rushed,,7
I think that one will be available also . The the living hell out of me . It could possibly change people ' s .,1335116562664022018,2020-12-05 06:59:28+00:00,side-effect,,,10
"minister who in , he tested positive for COVID - 19 . That vaccine is of no use and it ' s covid19 . It ' s really great setback for .",1335130925307314177,2020-12-05 07:56:32+00:00,side-effect,,,10
"In fact , don ’ t claim their covid spreading at all , merely that it “ ”..... so , then . .",1335140861894557702,2020-12-05 08:36:01+00:00,side-effect,,,10
"1975 Group If you read about it all they claim is it the ..... that ’ s it They don ’ t know if it transmission , his bad it will be when you get it ... in a virus where 99 . 7 people survive ... what ’ s the point except old and ill taking it",1335147867351244800,2020-12-05 09:03:52+00:00,ineffective,unnecessary,,2
"Vaccine can infect you with and give you Covid - 19 , if you were never exposed to Covid before !!",1335161533895036928,2020-12-05 09:58:10+00:00,side-effect,,,10
Group It can of childbearing age . And you know it ! 1,1335169984725704704,2020-12-05 10:31:45+00:00,side-effect,,,10
"Hopefully , will be a better outcome than the cocktail experiment . In Five dead , four military personnel after they were with Covid - 19 vaccine .",1335195997677481984,2020-12-05 12:15:07+00:00,ineffective,,,2
"hero Mike , former head of : ‘ Covid vaccine is female sterilization ’. depopulation",1335196518513586178,2020-12-05 12:17:11+00:00,side-effect,,,10
0 under the age of 20 in ON and are in school now with one the front for and still no COVID . Yet you want to make the vaccine mandatory for in school . You will have a war on your if you mandate .,1335202690738122752,2020-12-05 12:41:42+00:00,mandatory,,,4
More than a coincidence then that the 3 the vaccine have all stated that in their opinion the biggest problem we have is overpopulation .,1335211212410392578,2020-12-05 13:15:34+00:00,conspiracy,,,0
"Group Why are you us ? For the fact you ’ ruined our , ruined , this country for no good reason whatsoever , or for the normal flu virus . If you deny that where did flu go to this year and the ? 💉 for what exactly ? Make you all more money .",1335220346639814656,2020-12-05 13:51:52+00:00,pharma,,,6
If you must take the vaccine don ’ t take the one ! Bill is evil !,1335222839201460224,2020-12-05 14:01:46+00:00,pharma,,,6
no take the COVID . vaccine in the nucleus of the where is . This should never happen & ; their have PEG ( artificial material ) that will remain the body & ; pass to your offspring & ; create genetic .,1335228777887117312,2020-12-05 14:25:22+00:00,conspiracy,,,0
I want to know how would we know if the ' t being crossed ? How do we know that the first dose is & ; second ' t ? This ' t been & ; we the people NEED before becoming test,1335234703478190085,2020-12-05 14:48:55+00:00,conspiracy,,,0
"The same vaccine was in . Also , in the if something goes wrong you won ' t be able to sue as it ' s a part of the agreement between government and the company .",1335239608255336448,2020-12-05 15:08:24+00:00,political,pharma,,7
From . I feel is holding people hostage with there money . I don ’ t like how they want to force u and prove you had vaccine . I don ’ t mind taking it but not right away what effects will be . I don ’ t mind taking Covid test,1335244595706400769,2020-12-05 15:28:13+00:00,mandatory,side-effect,,4
"to 3 To the best of my knowledge , none of the 3 vaccine been given to , except the one , which included a small number of & ; 12 year old in the trial . I don ' t believe there ' s a good case to be made for , at least not now .",1335245340761595904,2020-12-05 15:31:11+00:00,unnecessary,,,11
"Maybe the covid vaccine will leave a horrific scar ? Probably not , but whatever .",1335252477789265920,2020-12-05 15:59:33+00:00,side-effect,,,10
"document "" It is unknown whether COVID - 19 Vaccine BNT162b2 an impact on fertility ."" 💉 Just a reminder ... Bill , the and people behind the great reset have been involved in sterilization before and openly have for depopulation .",1335253465287815169,2020-12-05 16:03:28+00:00,side-effect,conspiracy,,10
"The vaccine will not protection on , I get the vaccine , I suffer less , I remain contagious and at work now because "" I got a shot ""... so let ' s not pretend current vaccine are going to protect .... we don ' t have that data , .",1335253835720380416,2020-12-05 16:04:56+00:00,side-effect,,,10
"Oh it never ! 9 to slip into a corrupt dictatorship ? Never mind , just wear your mask to protect the 😷 and relax , - are from legal action .",1335277715423961089,2020-12-05 17:39:50+00:00,pharma,political,,6
Our Never Its with Anything Harmful .... - - Swine Flu “ Vaccine ” Do and other Vaccine enjoy “ Indemnity ” Related to Adverse Associated with the COVID Vaccine ? ( 330million Inquiring Want to Know ),1335284875025321986,2020-12-05 18:08:17+00:00,side-effect,,,10
"Appreciate all your hard work sturgeon , but with track record and record pay in damages and an untested product for long term i politely refuse to partake in this experiment .",1335287347135516674,2020-12-05 18:18:06+00:00,pharma,rushed,,6
As more and more people get covid hence immunity the more ridiculous it becomes to mandate a vaccine .,1335307950215278593,2020-12-05 19:39:58+00:00,mandatory,,,4
Seriously ? So the company that actually made the vaccine off scot free and the people it get the blame ? And you ' re with this ? Do you know how much out in damages due to their ? Have you seen the they ' had against them ?,1335308858122756097,2020-12-05 19:43:35+00:00,side-effect,,,10
"is now the old motto ' if you can ' t beat them join them '. With their gene vaccine you don ' t have to worry about beating Covid , you will be Covid . Excellent selling point . I don ' t want one .",1335315403220811776,2020-12-05 20:09:35+00:00,side-effect,,,10
The and other are all rushed as well . And what he is saying that the safety of these are still questionable . Even if he is not saying it directly . You have to realize that some don ’ t want to be seen even remotely as conspiracy,1335316314735472645,2020-12-05 20:13:13+00:00,rushed,side-effect,,9
Why you so mad that people won ’ t get the vaccine ? You afraid of it not working like ?,1335318694726160388,2020-12-05 20:22:40+00:00,pharma,,,6
"It me that you have NO what you promote . How about testing on the reservation . One man ’ s heart . You need to research , these are NOT safe .",1335343631134322688,2020-12-05 22:01:45+00:00,side-effect,,,10
"Health Former science officer : “ r now of immunology , which simply ' t happen . very smelly is going on .”“ For those over 80 , a vaccine might give them a few more of life . Nobody else needs this vaccine .”",1335347607967834112,2020-12-05 22:17:33+00:00,unnecessary,,,11
And : - Ex - head . infertility - confirm they don ' t know if it fertility - - current in of Reproduction . - sold US $ 5 . 6 million stock on day of announcement . - No liability,1335351105040109569,2020-12-05 22:31:27+00:00,pharma,side-effect,,6
"Let me introduce , the maker of your messenger , new vaccine ... you should look at the rap sheet before you blindly trust . . .",1335364367894917120,2020-12-05 23:24:09+00:00,pharma,,,6
"NUMBER 4 Meaning of vaccine EMERGENCY . Prof O , Main rep for , who funded his company , been by and to act as , VOICE of public , to Discuss of vaccine , DESPITE world Expert being and ANY OBJECTIVE criticism .",1335366661914963980,2020-12-05 23:33:16+00:00,pharma,,,6
Group I presume you will now be removing the immunity from prosecution as this is being rolled out to the public ? While this immunity is still in place how can anyone trust you ? It ’ s basic product liability if it me harm I want compensating for the damages done !,1335368047524241412,2020-12-05 23:38:47+00:00,pharma,,,6
The dangerous part of this issue is to be out as the vaccine is distributed . of could not answer about whether or not the will alter fertility . us of the sterility issue for many .,1335378468780052480,2020-12-06 00:20:11+00:00,side-effect,,,10
I appreciate their . A big concern of mine is . Also the fact will be issuing a COVID card to all who receive the shot r as even more . Can ' t wait to hear the show .,1335425921671688197,2020-12-06 03:28:45+00:00,mandatory,,,4
I want to see the take the vaccine FIRST ! People are skeptical and I don ' t blame them . I want to see take the vaccine on television .,1335444502425767938,2020-12-06 04:42:35+00:00,political,,,7
"is hand in glove with vaccine . Permission given by is actually to get a backdoor entry to . Why ' t they get permission in first for their vaccine ? 138 Crore already been n immune by 25 , 20",1335475994300358657,2020-12-06 06:47:43+00:00,political,,,7
Do you really think people are going to have a vaccine were it 100 % of the population men or infertile it very specifically in the report to health people are at risk of this,1335505029206257665,2020-12-06 08:43:06+00:00,side-effect,,,10
How about some real ? Here ' s a scoop for you . A real scandal : The funded vaccine was in the by ... wait for it : The funded ! Are you or what - Do your job !,1335530581686415361,2020-12-06 10:24:38+00:00,pharma,,,6
In that case vaccine is not at all . Me and few of my were infected with covid and in less than 14 days with regular vitamin and healthy food .,1335534342613962752,2020-12-06 10:39:34+00:00,unnecessary,,,11
"O yeah . 2 many still depend on & ; it ' s designed 2 deliberately lead in2 the trap , misinformation 2 maintain ignorance 2 elevate hysteria . not knowing any out of fear comply . How many r going 2 accept the w / o knowing its REAL purpose ?",1335536228469444608,2020-12-06 10:47:04+00:00,none,,,5
& ; W . sent letter 2 Agency 2 halt clinical of ’ s COVID - 19 vaccine in EU . & ; stated vaccine a protein key to formation of placenta in & ; it ’ s possible getting vaccine could become infertile .,1335545865935589381,2020-12-06 11:25:22+00:00,rushed,,,9
: Vaccine and to be accountable for harm or death .. - Sign the Petition ! via,1335577683342860288,2020-12-06 13:31:48+00:00,side-effect,pharma,,10
"Apparently the vaccine will give you immunity that a whopping 3 . So yeah , you ’ re own immunity probably that",1335594963464310784,2020-12-06 14:40:28+00:00,ineffective,,,2
"I ' m a nurse . I am to get the flu vaccine annually & ; to stay up to date on most other , like tetanus . However , my employer stated that as of right now , they will not mandate the COVID vaccine . Hopefully that remains the case .",1335597585315241986,2020-12-06 14:50:53+00:00,mandatory,,,4
"2 / 3 The vaccine does NOT prevent the transmission of SARSCov2 virus -- it is designed to make the disease less a burden on those exposed to it . Not prevent exposure . FACT . the substance of the at of this petition are sound , actually .",1335621719017578497,2020-12-06 16:26:47+00:00,ineffective,,,2
": Their little safety . 2 and incomplete data . Revealed are "" solicited "" + 7D dose . 0 data on AE / , severity , , , relationship , intermittent or continuous , & ; resolution",1335625866857095172,2020-12-06 16:43:16+00:00,side-effect,,,10
"I watched a video from a nurse the vaccine ai , its designed to change or alter Like they are trying to change us to transhuman",1335642684162248705,2020-12-06 17:50:05+00:00,side-effect,,,10
tima1 Group Many of the of the are vaccine . Do you distrust their or just the Covid 19 vaccine ?,1335647340598792193,2020-12-06 18:08:35+00:00,pharma,,,6
There ' s no known effects of of the virus or its vaccine ... may as well load a single bullet and play roulette ... It ' be before we really know anything about this man made genocide virus,1335655641097121794,2020-12-06 18:41:34+00:00,ineffective,,,2
"So elderly , frail and get to be guinea ?",1335671021832200194,2020-12-06 19:42:41+00:00,mandatory,,,4
"There is no such thing as a vaccine . Everyone on the planet that . They ' re laughing at you . The , the ; always the . A parliament full of Comical .",1335681711045287938,2020-12-06 20:25:10+00:00,political,,,7
"guy5 Group And no will be found with this vaccine will there because any side effects will be to COVID19 . If you want to accept a vaccine with no long term testing then go ahead . But I ’ d rather get the disease , at least I know the mortality rate of that",1335692334730719233,2020-12-06 21:07:23+00:00,side-effect,rushed,,10
All cancer / heart / flu - as Covid ... it ’ s a ➡️ Goal : vaccine will kill / maim you . $ will all 6 vaccine . All during testing ... so they that part to it . It is a & ; the,1335692687106838533,2020-12-06 21:08:47+00:00,side-effect,conspiracy,rushed,10
will not summit the study for peer - review until they ' their analysis of safety data . Let that sink in ! The vaccine is and they have not finished the data !,1335728659836100608,2020-12-06 23:31:43+00:00,rushed,,,9
"its i don ’ t really trust it at all . maybe in 1 or 2 whenever i ’ seen the effects . also , i don ’ t think that you an , considering i get every ** shot . but like , i don ’ t ever get the flu vaccine . so i ’ m not getting the covid one until i know more it .",1335738571383332865,2020-12-07 00:11:06+00:00,side-effect,,,10
The vaccine was tested before being . I ’ m not taking any vaccine for Covid - 19 until they thoroughly test it . I was young but remember the horrific outcome of that vaccine . Locally but elsewhere . Sad .,1335754588725633024,2020-12-07 01:14:45+00:00,rushed,,,9
What if we have - that prevent our from making the protein ? Medicine advanced but the vaccine ’ t 100 % yet . Wait a month or two for the . Supposedly one person had the vaccine and contracted COVID - 19 .,1335762934216216580,2020-12-07 01:47:55+00:00,rushed,ineffective,,9
I don ’ t use for medical information . I never said that I was an expert in or . I ’ m just skeptical about the testing and of the testing . One person had the vaccine and contracted COVID - 19 . I have a right to doubt the for now .,1335768539010117633,2020-12-07 02:10:11+00:00,ineffective,,,2
"I ' t go so far as , mainly because of the of ( ' t necessarily give you immunity b / c you can ' t project which your immune system would glom onto ). But a lot of those , yeah , . .",1335780134964563969,2020-12-07 02:56:16+00:00,side-effect,,,10
"That ' s true about their vaccine , but worse yet is ' s as it and it with your telling it to produce to fight COVID - 19 . I ' t take anything that with your and .",1335788945762897921,2020-12-07 03:31:17+00:00,conspiracy,ingredients,,0
I ’ m not that I ’ m an expert in Covid - 19 . I simply think that they rushed out the . I want 100 % effective . Big I know .,1335793327602626562,2020-12-07 03:48:41+00:00,rushed,ineffective,,9
Yes . One person so far had a vaccine shot and contracted COVID - 19 . Maybe they had it undetected or the vaccine ’ t effective for underlying . I ’ m refer to the as . If it you ....,1335794741955489802,2020-12-07 03:54:19+00:00,ineffective,,,2
I agree 100 %. There r currently 2yr clinical being that test medium / longer term side effects & ; also disease enhancement This is one such trial - : This doc is an eye opener regarding disease enhancement :,1335825455140593669,2020-12-07 05:56:21+00:00,side-effect,,,10
Ex - EU Halt COVID - 19 Vaccine Over ' Indefinite Infertility ' And Other Health | Zero Hedge how many female test are affected ?,1335839281122689027,2020-12-07 06:51:17+00:00,side-effect,,,10
again . No mention that 3 . 8 % of covid fatigue after the second dose . told on How To Vaccinate The World that the flu can cause - syndrome .,1335899042870669312,2020-12-07 10:48:46+00:00,side-effect,,,10
Agreed . Its very important to write to your doctor that the are unaware of the effects on fertility or the effect the vaccine will have on medication . No responsible doctor should administer this vaccine .,1335916183099420673,2020-12-07 11:56:52+00:00,side-effect,,,10
"Hey , , what ’ s the plan to compensate if your vaccine candidate their fertility permanently ? I can ’ t advise any young to take your vaccine candidate . Group",1335926909801263104,2020-12-07 12:39:30+00:00,side-effect,,,10
"An ex ex is warning that the could destroy female fertility . If that ’ s the case we have a HUGE problem . We need to see from for long term damage as well as for victim compensation . Also , you can ’ t test in ; it ’ s not ethical .",1335934056727502854,2020-12-07 13:07:54+00:00,side-effect,,,10
Any idea on who is going to pay if the fertility of is ? This is from one of ’ s former vaccine . It may explain why we haven ’ t for pediatric as it ’ t be ethical to run such until we understand the fertility risk .,1335946334692577280,2020-12-07 13:56:41+00:00,side-effect,,,10
"They are already wrong . Pushing mask . First , herd immunity is NOT a strategy . But a biological fact . Even with a vaccine . We will still rely on herd immunity . Second , We know who is vulnerable , . So no more COVID put in nursing . Governor .",1335975000319389699,2020-12-07 15:50:35+00:00,mandatory,,,4
vaccine is . RESEARCH !!!! Protect your body,1335984471967899659,2020-12-07 16:28:14+00:00,side-effect,,,10
"The bill where if , they would force all New ( ) to get the COVID vaccine . Similar to how they threw 26 , 000 out of in after banning the religious exemption . Do you want this ?",1335995201089925127,2020-12-07 17:10:52+00:00,mandatory,,,4
Petition : Do not implement Covid - 19 Freedom Sign this petition and let know how you feel . This is effectively making vaccination mandatory . Not acceptable Covid19 petition freedom vaccine,1336007404559982593,2020-12-07 17:59:21+00:00,mandatory,,,4
The flu and the flu vaccine ’ t mandatory . How could the covid vaccine be mandatory without an obvious contradiction ?,1336014077244682243,2020-12-07 18:25:52+00:00,mandatory,,,4
"This confidence ? COVID vaccine : given protection from legal action , hope Health Canada differently , are ready for pandemic of side effects ? party Genocide",1336029832002613253,2020-12-07 19:28:28+00:00,side-effect,,,10
There is no proof that what even works .,1336064613008412672,2020-12-07 21:46:41+00:00,ineffective,,,2
"It ' s not for under 13 or pregnant or the according the the ( and Modena ) but they are giving it to the most first they are evil lying scum and will upon them soon , one way or another . Their are noted",1336075300875214849,2020-12-07 22:29:09+00:00,side-effect,,,10
"Yeah , I ’ m really pessimistic about the vaccine after the data came out . If two full ( presumably the second dose ’ t make the vaccine * worse *) were 60 % effective can we really expect - level efficacy from a one - shot vaccine ?",1336076604792074242,2020-12-07 22:34:20+00:00,side-effect,,,10
"The vaccine from is in a different way to other , that ’ s a cause for concern too . At the end of the day it should always be an individual ’ s choice and never be forced on anyone by any .",1336092135548989441,2020-12-07 23:36:03+00:00,mandatory,,,4
"The early were fine . Bill involved industry in early 2 , 000 and in . You can bet he ' s behind the IT company that our medical data too . He ' s been this for 15 or so . You will have to have many each yr ...",1336100049244315648,2020-12-08 00:07:29+00:00,pharma,,,6
Tell that to the vaccine injured people who were out over $ 4 billion since the 80 ’ s . God made natural and gave us immune . It took evil to create and to keep selling them .,1336101380965232640,2020-12-08 00:12:47+00:00,side-effect,pharma,,10
"If COVID vaccine becomes EFFECTIVELY mandatory ( i . e ., we won ' t FORCE you to get it but you can ' t work , shop , or travel w / out it ) then it ' s only logical that EVERY OTHER vaccine be mandatory also . That ' s a very small step , . And it ' t THAT far of another step to ...",1336102063210700804,2020-12-08 00:15:30+00:00,mandatory,,,4
"No , they actually can ’ t unless they want to lose the business ; lawsuit heaven baby . And any fool that ’ s going to pony up the the / vaccine with unknown fertility is a fool . Any employer that federal law on this , will pay dearly .",1336151202946572291,2020-12-08 03:30:45+00:00,side-effect,,,10
"In fact the vaccine been rushed to normal . I ' now had 2 tell me they don ' t plan to have the , in part , because it ' s the 1st time it on the public & ; they don ' t know the long term effect . They WILL take the standard vaccine .",1336156304918757377,2020-12-08 03:51:02+00:00,rushed,side-effect,,9
"Yes , indeed . is brilliant . . We will be the lab . But , let ' s fly the flag and accuse anybody who legitimate about these particular as anti - or Covid . Too many .",1336158078400598017,2020-12-08 03:58:05+00:00,rushed,,,9
"Yes no one is forcing . But is to order . Now everyone it and the government is saying "" Shut up and take this 60 % effective vaccine """,1336192758537543681,2020-12-08 06:15:53+00:00,mandatory,ineffective,,4
"have also confirmed they don ’ t know the impact of the vaccine on fertility ! So anybody under 50 would be ill advised to take the vaccine . Plus will stay cause it doesnt stop the spread . Immunity / us , is what this is all about .",1336220644917309441,2020-12-08 08:06:42+00:00,side-effect,ineffective,mandatory,10
"I find it very difficult to get excited about a vaccine that been rushed through no long term , on a rolling review basis and our poor are being used as Guinea ! ’ t liable nor the for ! joke !",1336226225719824386,2020-12-08 08:28:52+00:00,rushed,,,9
"The cynic in me that they rolled out the vaccine quickly in time for to make us forget , 75 , 000 people this year . Can they get more of the vaccine with no deal ? I doubt it .",1336229045470687232,2020-12-08 08:40:05+00:00,rushed,,,9
"been guilty of of criminal , from the fraud case in history to blackmail and everything in between , and yet somehow they ’ re ethical now and we trust them with new warp - speed experimental that will save humanity . Good luck .",1336231043314184192,2020-12-08 08:48:01+00:00,pharma,rushed,,6
Don ’ t know how I feel about the elderly blindly getting first . Almost like for slaughter ?,1336235034186043392,2020-12-08 09:03:52+00:00,none,,,5
"The is rolling out a stage 4 trial of a 94 % effective vaccine that ’ t prevent people catching or COVID - 19 . So , 94 % effective at reducing obvious , then ? Why the chuff is the wasting money on it ?",1336235788552507393,2020-12-08 09:06:52+00:00,ineffective,,,2
"damn just got an about this damn covid vaccine . it ’ s really really , & ; military forced to get that even if we don ’ t want to .",1336247689709842435,2020-12-08 09:54:10+00:00,mandatory,,,4
Yeah ! This is and I ’ m ‘ vulnerable ’ but all completely hypocritical and propaganda is through the roof today !! giving complete immunity from legal is very scary .,1336248752710045703,2020-12-08 09:58:23+00:00,political,,,7
"I Never get a flu vaccine , and haven ' t gotten the flu in . Watch the ' s covid skyrocket in the next few",1336253752823730177,2020-12-08 10:18:15+00:00,none,,,5
Pro That ' s good . Protect the vulnerable and let the rest of us go back to some sort of normality . I do think there ' s with the vaccine though . It ' s just not good enough . Lots of egg on methinks .,1336261157653504000,2020-12-08 10:47:41+00:00,ineffective,,,2
"Everyone does the Vaccine were due to continue until 2023 , so effectively these people taking the Vaccine are still technically Lab Guinea .",1336263110253047809,2020-12-08 10:55:26+00:00,rushed,,,9
have no data . Trial ' t end until 2023 . Can ' t claim safety . Stop lying !,1336267914060640256,2020-12-08 11:14:32+00:00,side-effect,rushed,,10
I don ' t think it ' s about the vaccine going wrong . The real issue is that it ' s not . At some stage we will be faced with the question whether it ' s enough just to protect the vulnerable for a limited period . Also the vaccine is not that good . 60 % effective .,1336269351499014144,2020-12-08 11:20:14+00:00,ineffective,,,2
their media and should take the first,1336275269540319232,2020-12-08 11:43:45+00:00,none,,,5
Cocaine 1855 1912 1956 Covid Vaccine - a week last Now anyone can go ahead of me in the queue for the vaccine ... I ' wait for a year or two to see how pan out from a fast tracked medicine without rigorous,1336281359892025344,2020-12-08 12:07:57+00:00,rushed,,,9
". Hey , quick question : What if the CV19 ' other genetic ' that ' t being disclosed to us . Should I just take a chance that it will protect me from an illness which is for 99 . 4 % of population ? Just",1336281436316463104,2020-12-08 12:08:15+00:00,side-effect,,,10
"I am far more concerned about the severe neurological side effects noted in at least 3 in the candidate . Mechanism might be infection of nerve tissue by the vector , or perhaps sensitization of T against a - infection there .",1336284546522865664,2020-12-08 12:20:37+00:00,side-effect,,,10
"During that year , the flu vaccine was 35 % percent , as opposed to other higher previous . People are COVID , as you know . If the was worth taking , I ’ d do it , but knowing it to take time to build up , I ’ m forgetting what my family ’ s look like .",1336286418679820289,2020-12-08 12:28:03+00:00,ineffective,,,2
"How can we be sure that this vaccine is safe ? How can they relieve our that by taking this , we won ’ t end up with side effects that are worse than COVID itself ? ( Sorry for all the , I want to understand so I can be on the same here .)",1336287131719913472,2020-12-08 12:30:53+00:00,side-effect,,,10
"media the injection of ' s non - peer , unlicensed - linked Covid treatment . A product never tried on a population , with on its longevity , ability to halt contagion , or to health .",1336287508863193090,2020-12-08 12:32:23+00:00,rushed,,,9
"! As well as a to . , . and . No for their to develop the vaccine ! ( !)",1336293993932591104,2020-12-08 12:58:09+00:00,none,,,5
its in the news the jab is fully tested and yet raise all manner of on pregnancy and fertility they cannot answer yet so fully tested is fake news !,1336302078323548161,2020-12-08 13:30:17+00:00,side-effect,,,10
"The flu from Covid , what a great tweet !. the vaccine is being made by a company that is by the same people that freely gave us the Disease . That ' s right . China . You have greater than I . Check this out for all the "" small time "" . Thanks .",1336302432654139393,2020-12-08 13:31:41+00:00,country,,,1
"He must have money in this fake cure . He learned that from Trump . Sen . Quack To Testify On , Dangerous Virus ‘ Cure ’",1336304303460454401,2020-12-08 13:39:07+00:00,pharma,,,6
"👋👋👋👋 Not if I have anything to say about it ! Told my elderly neighbor about the and how the it is not safe , so , later today I will be printing it out for him and anyone else who to know .",1336311144080928769,2020-12-08 14:06:18+00:00,side-effect,,,10
test based don ' t count . 95 % false . Inventor who last year said they should never be used to identify as they are useless for that . 99 % survival rate . Under 70 ' s are fine . Ex mass vaccination is lunacy . Yet this s £ £?,1336312285942476803,2020-12-08 14:10:51+00:00,unnecessary,,,11
"I ' t say they are purposefully going to the population . I that can not guarantee that it won ' t . Reading comprehension is difficult for you "" non conspiracy "" type I see . * car company : "" buy our car , we just can ' t guarantee it won ' t blow up """,1336315602735009795,2020-12-08 14:24:01+00:00,side-effect,,,10
vaccine ? We don ' t need any more stinking !,1336323990529306624,2020-12-08 14:57:21+00:00,none,,,5
"Because covid ' t real , going missing ( sex / human ) is real . Average age of covid death ' s 82 +. Average life expectancy in the 81 . A vaccine that ' t stop you from getting it or it . It ' s a hoax .",1336324160016945159,2020-12-08 14:58:02+00:00,ineffective,,,2
I will wait and see after take it first . You seem so convinced its safe . Do you have in ?,1336326457111375873,2020-12-08 15:07:09+00:00,pharma,political,,6
Your Government given immunity from being if there is side effects . Any that . Probably not as you are just a puppet voting how you to and dont represent the people of .,1336331464636448771,2020-12-08 15:27:03+00:00,side-effect,,,10
"That ' s great , but the problem is , you ' re 90 , so every day you continue to live is a bonus ( my nan used to say that before she at 83 ) Only younger people will suffer from any long - term effects by this vaccine that could not possibly have tested for .",1336332810961920003,2020-12-08 15:32:24+00:00,side-effect,,,10
I get it especially those who had family that away from it but if it ' s one thing I know it ' s history will tell you that there is a bigger agenda ... I aint nobody ' s guinea pig ... they put a black face as the head of the vaccine so we can trust that 🤣,1336335302969892868,2020-12-08 15:42:18+00:00,rushed,conspiracy,,9
"There ’ s already about the vaccine ; its two We will require people to get it , but what if they have to wait for , or can ’ t afford , the second dose ? We are just falsely give them COVID and the ? A million , not one to publicly",1336339681378701312,2020-12-08 15:59:42+00:00,side-effect,,,10
NO . You know as well as we all do that all this vaccine does is lessen the of the virus - you don ' t mention that it could cause on other as the own immune system can be by the vaccine - all in the public domain .,1336340368367861761,2020-12-08 16:02:26+00:00,ineffective,side-effect,,2
Unproven 💉 for a 🇨🇳🦠 that a 99 % R £ £ RAT £ with OUR IMMUNE SYSTEM ? 😩 ❌ Lab 🐀 for Medical Lab for Medical ✅ COVID19Vaccine COVID19,1336341917492150276,2020-12-08 16:08:35+00:00,ineffective,,,2
"The vaccine also ' ', it ' t get this much attention / excitement , why ?",1336344632238764032,2020-12-08 16:19:23+00:00,country,ineffective,,1
"Well , the same said they ' t know if the vaccine was actually effective yet they are still distribute it . Why in the world will someone take it ?",1336348272798085122,2020-12-08 16:33:51+00:00,ineffective,,,2
Reason for not the vaccine . Fast roll out . No animal first . I don ' t have any . past history 👇,1336348977197932550,2020-12-08 16:36:38+00:00,pharma,rushed,,6
you are legit begging for a covid vaccine we are not the same,1336349335097892866,2020-12-08 16:38:04+00:00,none,,,5
"A vaccine is meant to prevent people from getting a disease . Once they ' already contracted it , it will do no good whatsoever . HOWEVER this ' t take into account the length of immunity , so people who have had COVID before may still need the vaccine down the line .",1336350159509188608,2020-12-08 16:41:20+00:00,unnecessary,,,11
