text,id,time,labels,label_2,label_3,label
"Dev . $ "" ’ s vague to very appropriate from about antibody measured ... my suspicion that this COVID - 19 vaccine could be a lemon .""",1340454986577108992,2020-12-20 00:32:27+00:00,ineffective,,,2
"4 / Remember , the vaccine is worse , and the second shot is much worse . Also of note - or ' care are included here , but not broken out separately . They should be .",1340508692958093312,2020-12-20 04:05:52+00:00,side-effect,,,10
What is interesting is where this new strand came from ? I find it highly suspicious that a positive vaccine been found for Covid - 19 and the are the first country to supply the vaccine to the people . Now a new strand just up . What is going on ? Something is not right .,1340615762126376961,2020-12-20 11:11:19+00:00,ineffective,side-effect,,2
", , ! All the world are reading from a script , from of & ; Bill to implement the "" Great Reset "", so as to mass vaccinate people to their . A vaccine that does not protect you from Covid - 19",1340672352506572802,2020-12-20 14:56:11+00:00,ineffective,political,,2
"' s account been withheld in , , , , , , , , , Republic , , , , , , , , , Finland , , , , , , , , , United Kingdom in response to a legal demand . Learn more .",1340967752090017793,2020-12-21 10:30:00+00:00,side-effect,,,10
The vaccine is not intended for . It was not tested on . It is intended for the age with the worst ie highest death .,1340976646933889025,2020-12-21 11:05:21+00:00,side-effect,,,10
", the vaccine could have taken to make . If it was being shipped on 21 , 2024 , then that is when we ' get ' mutation ' news . nobody is falling for this crap . Live your life people .",1341000980138250241,2020-12-21 12:42:02+00:00,conspiracy,rushed,side-effect,0
"Might be outrageous , but considering who ' s heavily in & ; , I say vaccinate all the 1st and see what to them .",1341065654657413120,2020-12-21 16:59:02+00:00,side-effect,,,10
"are still secret ... or is is just another case of "" We don ' t have a clue what we are really messing around with ... but we want to still get "" ..."" "" Exactly how the vaccine the of transmission is unknow """,1341077188381163521,2020-12-21 17:44:52+00:00,side-effect,pharma,,10
I am all for going first to test theory associated with the vaccine . I say let the racist go first . I will pass anyway .,1341193114166431749,2020-12-22 01:25:31+00:00,political,,,7
"I ’ the alternative media with its of the pandemic a C19 strain of - 2 . Everyone a vaccine because of Bill ’ s mandate . Media Blackout : ' s Report 13 Total , 6 In Vaccine ... via",1341194666755047430,2020-12-22 01:31:41+00:00,side-effect,,,10
Sad to know that this was a * * n not a pandemic .. Wish you quick recovery just keep observing the preventive tho and most importantly ; * DO NOT TAKE THE VACCINE *. It ' s a disease not a vaccine !!..,1341200874203459585,2020-12-22 01:56:21+00:00,side-effect,,,10
""" Lancet research that Covid - 19 that use , like the vaccine headed for , may increase infection risk ."" Is there a credible reference for this ? Especially the correlation between infection risk & ; vaccine ?",1341330815062519810,2020-12-22 10:32:41+00:00,side-effect,,,10
"from ex v - president of .. A variant that is more infectious , but milder , less likely to make you sick . Almost acting like a ready - made vaccine from nature . We didnt shut down during wave1 , why now ?? Big ...💰💰💰",1341391834094964737,2020-12-22 14:35:09+00:00,unnecessary,pharma,,11
Polyethylene glycol may have triggered severe in at least eight people who received the - vaccine in the past 2 . grow that in ’ s COVID - 19 vaccine trigger rare allergic .,1341403711554379778,2020-12-22 15:22:21+00:00,side-effect,,,10
": 2 . 8 % of people an Covid ' vaccine ' severe adverse health . The ' cure ' is far worse than the disease . There must be an immediate moratorium on Covid ' '. If this , he is responsible .",1341654841517551617,2020-12-23 08:00:15+00:00,side-effect,,,10
"Does the / paper , justify treating the vaccine as the holy grail . I actually find the paper more disturbing than reassuring . Besides all they say „ the are proof of concept for .“",1341713552114069504,2020-12-23 11:53:33+00:00,rushed,,,9
"So , vaccine is based off a computer virus , not an isolated virus .",1341825411316031488,2020-12-23 19:18:02+00:00,ingredients,,,3
"The Vaccine egg so if you are allergic to egg ... the one had very small , a really tiny sample - and had its research twice . I fear its being rushed - less effective - and had much more serious linked to it .",1341910525022793728,2020-12-24 00:56:15+00:00,rushed,ingredients,,9
"Like overseas , will be first in line for ( also people like ). They ’ be whilst we need are out there with continuous . There are no to show if we can have Z & ; later . My view is refuse and demand vaccine for all",1341936700625276928,2020-12-24 02:40:16+00:00,rushed,,,9
"A worker a severe allergic reaction after ’ s COVID - 19 vaccine . According to , the case had become the first of its kind among more than 30K people in the city .",1341991475228401666,2020-12-24 06:17:55+00:00,side-effect,,,10
Look at all the sheep here . Go on ask the reps if they can cure ’ s spike protein . F ’ sake ...,1342000302128553986,2020-12-24 06:52:59+00:00,side-effect,,,10
The former head of is suing the EU because it that the vaccine will create an response against a protein that is necessary for formation of the placenta,1342199140424548352,2020-12-24 20:03:06+00:00,side-effect,,,10
"Also no evidence that asymptomatic contagion , entire mask & ; strategy . How will anyone prove that a vaccine death is not Covid ?",1342232545585455104,2020-12-24 22:15:50+00:00,side-effect,,,10
Is the vaccine safe ? Some who have studied are concerned regarding the pathogenicity of vector . They opine that the of transverse myelitis are LIKELY due to the vaccine . Can I have your / ? Is there a definite risk ?,1342315718415552512,2020-12-25 03:46:20+00:00,side-effect,,,10
Here ' s his logic since you can die from covid that automatically pregnant safe . No idea what health will be to the child or if the vaccine the pregnancy . .,1342428053524373509,2020-12-25 11:12:43+00:00,side-effect,,,10
"Remember and Sec . to inject themselves with at 50 % efficacy rate in public , to boost up the acceptability rate of the on vaccination . If they can ’ t do it , please don ’ t buy . Total Waste of funds .",1342628851688431616,2020-12-26 00:30:37+00:00,ineffective,,,2
"Group Why go so much trouble . When , Zinc , & ; a Z pack Works . Their is something Bigger to the .",1342637876677373952,2020-12-26 01:06:29+00:00,unnecessary,,,11
That ’ s the point . The United been crushed for almost a year straight now w / a communist in disguise of public health . Trump is selling instead of pitching a plan to reverse course . This election drama might be to crash the Electoral College .,1342715611030429697,2020-12-26 06:15:22+00:00,political,,,7
"My very just told me she ' s for a Covid vaccine next week . She ' s in her 40 ' s & ; overweight , so some risk , but certainly not the highest . We don ' t care for Covid , tho we occasionally see an asymptomatic case . How on earth is she getting it so soon ?🤔",1342805257840168960,2020-12-26 12:11:36+00:00,side-effect,unnecessary,,10
The waiver from legal action is because of emergency authorization . The are not end to end diligence before mass . a similar waiver in the .,1342814219134263296,2020-12-26 12:47:12+00:00,rushed,,,9
"No , not her . She ' s one who into all the COVID propaganda , hook line & ; sinker . I ' before that most of my ' t want the vaccine . That ' s most of us night . Day like this are much more likely to be sheep .",1342860695579336704,2020-12-26 15:51:53+00:00,none,,,5
"tell us that the Vaccine is not for profit . What they don ' t tell us is that they plan for us all to have 2 a year and that as soon as the panic is over , will then be able to charge market price for each shot . Yet more smoke and .",1343320808157040640,2020-12-27 22:20:13+00:00,pharma,,,6
No it ' s not . It ' t stop transmission ( ) and they still and soc . after it . The vaccine is nothing but a cash injection ( ha ! get it ??) for ' s .,1343360045325508609,2020-12-28 00:56:07+00:00,ineffective,,,2
My spouse was forced to have that anthrax vaccine . We ' re well informed and a hard no on first gen covid .,1343423791284723712,2020-12-28 05:09:26+00:00,rushed,,,9
".. and the „ vaccine „ does not prevent transmission , or becoming infected ... just the severity of - -👇",1343512214070812672,2020-12-28 11:00:47+00:00,ineffective,,,2
Why would you get when already the cheap and highly effective treatment for COVID - 19 ?? And WHO is the adverse - currently at least 3 % unable to return to work ? no sense !,1343551674162491392,2020-12-28 13:37:35+00:00,unnecessary,side-effect,,11
What about the millions who successfully from Covid ? They don ’ t need a vaccine .,1343672981642502144,2020-12-28 21:39:37+00:00,unnecessary,,,11
Why don ’ t you get yourself vaccine 😂 Please get one too .,1343759727101022208,2020-12-29 03:24:19+00:00,country,,,1
"* It is known that the government legal protection from prosecution as a result of any damage or side effects as a result of this vaccine , death .. This is here in :*",1343972196448919552,2020-12-29 17:28:36+00:00,side-effect,,,10
"Anyone who with 28 days of an untested vaccine should have it as a cause of death The news headline should read : "" People dying after a Covid 19 vaccine "" Would that be a balanced bias ?",1344057301154467840,2020-12-29 23:06:46+00:00,side-effect,,,10
I say take the vaccine and shove it . The covid are worthless so why would I take the vaccine .,1344095758413393921,2020-12-30 01:39:35+00:00,none,,,5
"What ' s the essence of / vaccine for COVID19 if taking the vaccine will not prevent you from getting infected , spreading the virus ? It ' s even uncertain if the vaccine will cause infertility or long term side effects .. Something is amiss !",1344232012115271683,2020-12-30 10:41:00+00:00,ineffective,side-effect,,2
"Covid is in the same family as the flu . Some people get flu yearly because , no it ' t protect against new . If we let them force on everyone now , it won ' t stop with covid .",1344261405457977344,2020-12-30 12:37:48+00:00,ineffective,mandatory,,2
If the vaccine becomes dominant due to low cost It will leading to a Covid - 19 pandemic Because 30 to 40 % will have no protection That ' s up to 2 . 8 billion people spreading what will be more virulent said 85 % @ 91 % is,1344276591531220992,2020-12-30 13:38:09+00:00,ineffective,,,2
"' s ' t want to take his own Vaccine , and making all day , truth rubbed in your face . They want to get rid of you , by killing you off or leave you disabled so you don ' t stand in the way of the of the .🤔👇",1344284524021211138,2020-12-30 14:09:40+00:00,conspiracy,side-effect,,0
"The of the - vaccine have previously undisclosed to the re - Eugenics Society , the Institute , as well as other Eugenics - linked like the Trust .",1344394550928953345,2020-12-30 21:26:53+00:00,pharma,,,6
I ’ m a trump supporter and I won ’ t be taking the vaccine until I see how it other people long term . I trust anything from big . The 1 time I took a flu shot I got the swine flu . It ’ be before I even think about getting covid shot,1344462258768912386,2020-12-31 01:55:56+00:00,pharma,rushed,,6
And then the COVID vaccine comes in two ?! Oh hell no .,1344522202713006080,2020-12-31 05:54:07+00:00,none,,,5
"1 . The way I understand it is not that simple . vaccine not the best for us because must remain frozen in transport and we are far away . Also , it now allergic reaction 10x more than other ( to Barry ).",1344644995505156097,2020-12-31 14:02:03+00:00,side-effect,,,10
"Actually , you ’ re completely wrong . This nothing to do w / “ ”, it everything to do w the liberal media narrative of “ a being ”. The fact is that many . do not want & ; simply won ’ t get . Nice try , but stop pushing your agenda .",1344664306693115905,2020-12-31 15:18:48+00:00,mandatory,,,4
"Haven ' t the full account , but caught a bit of it on the news . The vaccine only been tested and certified under one regime , so this is ridiculous no matter the reason .",1344669997868724225,2020-12-31 15:41:24+00:00,rushed,,,9
are saying that haven ’ t been done on it their vaccine will work and a on Sky News from said the virus could mutate if only one dose is given . The body could get used to vaccine and it not work . Please can you look into this . Thank you,1344719645991968776,2020-12-31 18:58:41+00:00,ineffective,rushed,,2
Absolutely no way a vaccine aborted is . The are . The Catholic church been corrupted .,1344728152178741249,2020-12-31 19:32:29+00:00,ingredients,religious,,3
I most definitely will not volunteer for this vaccine ....... I ’ m not a conspiracy theorist but infertility is a possible side effect and that ’ s not worth it,1344734114017116162,2020-12-31 19:56:11+00:00,side-effect,,,10
Any vaccine like this will be suspicious ! Where is the cancer vaccine ? This at this moment is more lethal than cancer . But yet they found a vaccine ? They made this distrust in because have been for so long by the same you want us to trust,1344755745376636928,2020-12-31 21:22:08+00:00,side-effect,pharma,,10
A vaccine is not an antidote . I ’ m seeing more and more posting of & ; . A vaccine will NOT cure you if you contract covid .,1344762277933682688,2020-12-31 21:48:06+00:00,ineffective,,,2
"We don ’ t blame Trump , we blame you !!!! You have no back bone ! All you care about is how much income you and your will get from the vaccine !!",1344767160917368832,2020-12-31 22:07:30+00:00,pharma,,,6
themselves say there is no evidence the vaccine will work with delay for second dose over 3 . This is more criminal madness,1344776930441261063,2020-12-31 22:46:19+00:00,ineffective,,,2
I ’ this about ’ s vaccine and possibly other side effects .,1344957176981442561,2021-01-01 10:42:33+00:00,side-effect,,,10
"Yes , I ' d that the vaccine is actually a poison , and the government culling the population . They think it will win lots of , by killing millions of the electorate . Too subtle for me .",1345009673867563008,2021-01-01 14:11:09+00:00,ingredients,political,,3
the one thing that I dont get with the vaccine is how does it ensure that it doesnt effect the human even though it actually the cell nucleus .,1345246638508531712,2021-01-02 05:52:46+00:00,side-effect,conspiracy,,10
"There is no data available to suggest proper protection after just one dose . Safety and efficacy of the vaccine not been on different . In fact , ’ s study trial data show those who did not receive the second dose eventually contracted the virus .",1345392769393688579,2021-01-02 15:33:27+00:00,ineffective,,,2
Doctor After Covid Vaccine,1345482007393021954,2021-01-02 21:28:03+00:00,side-effect,,,10
"No10RedSquareDowningStreet !! Efficacy is only 52 % from single dose So , much like the covid lateral flow test which is only about 50 % Might as well toss a coin !!",1346026763579744257,2021-01-04 09:32:43+00:00,ineffective,,,2
4 Of Side Effects From Covid Vaccine,1346125056292880393,2021-01-04 16:03:17+00:00,side-effect,,,10
Another How long will this crap continue ?? Oh yeah until told by Bill that he can let us go back to normal ... that will be next year then if Billy boy like he off enough with the dodgy,1346384309318541313,2021-01-05 09:13:28+00:00,side-effect,,,10
Steven removed 57 of the Covid - 19 vaccine in an attempt to destroy them because he - wrongly - that they were dangerous and could alter human .,1346398695957426177,2021-01-05 10:10:38+00:00,conspiracy,side-effect,,0
"In science we trust ... ' Those who don ’ t know ’ s checkered history may wish to learn something about the company ’ s recent criminal and civil , especially as the company ’ s Covid vaccine promotion is set for a warp speed .' vaccine",1346501457302999040,2021-01-05 16:58:58+00:00,rushed,pharma,,9
It will help but you will need more than 1 complete vaccination because won ' t enable herd immunity,1346554330963329024,2021-01-05 20:29:04+00:00,ineffective,,,2
It ' s the tech covid vaccine . Why would I lie . Compare the . 100 % of old and sick are on some . No combined testing . Guinea .,1346595838466912261,2021-01-05 23:14:01+00:00,ingredients,rushed,,3
"A professional unexpectedly two days after being the - vaccine . , 41 , a "" sudden death "" at her home on New Year ' s Day 48 after the injection .",1346649609498578944,2021-01-06 02:47:41+00:00,side-effect,,,10
You are people as human guinea . Not how it was tested . People will falsely they are . Some will end up with the virus . Faith in vaccine will plummet . have told us not to do this . They ' re the . Listen,1346764103201787904,2021-01-06 10:22:38+00:00,rushed,,,9
"EXCLUSIVE : Wife of ' perfectly healthy ' doctor , 56 , who of a blood disorder 16 days after getting Covid - 19 vaccine is certain it was triggered by the jab , as drug giant in ... via",1347230389203578883,2021-01-07 17:15:29+00:00,side-effect,,,10
How many people have to die from this vaccine before it ' s stopped ! Nursing Home Dead After First Dose Of COVID Vaccine,1347245479499804675,2021-01-07 18:15:27+00:00,side-effect,,,10
"A doctor the vaccine the ' most unsafe in the world ' and it 73 side effects . However , as soon as his statement went viral , the vaccine expert to the nation and his fellow for his ...",1347471533321678848,2021-01-08 09:13:43+00:00,side-effect,,,10
so ' s DAD 2nd Covid vaccine jab within the 12 - 28 days vaccine and the same 2nd vaccine ... thats convenient ... even had their first jab and dont know if / when their getting the second ...,1347484187562020864,2021-01-08 10:04:00+00:00,none,,,5
"sure . they ' been ( not covid 19 ) with for a while . still a human vaccine is supposed to be tested for a couple of , at least , before being distributed . i accept the urgency of the present situation but i wonder how safe are these .",1347535538115522565,2021-01-08 13:28:02+00:00,rushed,side-effect,,9
"so many people have already given their brain away and had the aborted covid vaccine , wish we ' d known this one was coming to the , just a vitamin boost apparently",1347564108175077376,2021-01-08 15:21:34+00:00,ingredients,,,3
’ t they say that the vaccine won ’ t protect you from getting COVID or it since it ’ s an,1347656559371943939,2021-01-08 21:28:56+00:00,ineffective,,,2
": COVID VACCINE IS A VACCINE , NOT A CURE ALL !! via",1347724185079066634,2021-01-09 01:57:39+00:00,ineffective,,,2
"TO INJECT COVID - 19 VACCINE 5 . EXPERIMENTAL The vaccine , by . , and by Bill , used an experimental technology that to allow rapid deployment without the usual - clinical and animal . vaccine COVID19",1347872014032384002,2021-01-09 11:45:05+00:00,rushed,,,9
"Good Fellow The COVID vaccine is mass euthanasia . Even if you feel no effects days , , after vaccine , it is at work your body at the level where it may for some "" rare "" disease or cancer to surface . Think about this when you are bedridden and in pain .",1348404298330238979,2021-01-10 23:00:11+00:00,side-effect,,,10
"( 1 ) We haven ' t seen any or enough data yet to know the China vaccine is safe ( 2 ) 4000 sick from ? Really ? How do you define "" sick ""? Because we all know that do have side effects , usually around 5 to 10 % of people being will experience some side / 2",1348559105036836866,2021-01-11 09:15:20+00:00,side-effect,,,10
This what me despair how can we get out of this the vaccine alone will not do it COVID19 covid,1348651851311435776,2021-01-11 15:23:52+00:00,none,,,5
Did health & ; welfare by less credible COVID vaccine ..? cash out for $ 46 million with COVID - 19 vaccine still under way,1348837823164477442,2021-01-12 03:42:51+00:00,pharma,political,,6
Do not take this vaccine is not safe . Don ' t be by media and science - for - scientist who are in reducing the world population via covid - 19,1349076447512547329,2021-01-12 19:31:04+00:00,side-effect,,,10
"THE * OTHER * PHASE 3 ONGOING ARE FOR COMPLETELY DIFFERENT VACCINE TECHNOLOGY ! ' S RECENT INVESTOR CALL , AS I RECALL , SAID THEY ' T HAVE ANY DATA ON HUMAN SPAWN UNTIL 2022 , FOR EXAMPLE . AND NOT ONE NON - VACCINE TO DATE HAD GOOD EFFICACY .",1349169437585375238,2021-01-13 01:40:34+00:00,ineffective,rushed,,2
Healthy South doctor from strange side effect 2 after COVID - 19 vaccine,1349177294489792513,2021-01-13 02:11:48+00:00,side-effect,,,10
can keep his vaccine 💉 I ’ take covid with its “ non existent “ over some big no liability or indemnity lab 🧪 vaccine thank you .,1349576125454852097,2021-01-14 04:36:36+00:00,pharma,unnecessary,,6
' Exactly and are more immune than folk .' ................... Where did this come from ? Because it is exactly the opposite from what the professor who the vaccine said .,1349760369028423680,2021-01-14 16:48:43+00:00,ineffective,,,2
Covid in your body are as common as the flu . Everyone them and most people are not affected by Covid . Forcing entire population to take a vaccine that side effects and potentially birth and sterilization is insane . My body my choice . No thank you !,1349776437671198721,2021-01-14 17:52:35+00:00,mandatory,side-effect,,4
I find it ’ s so stupid how they ’ re making a Covid vaccine but they still haven ’ t made a cure for cancer . y ’ all fake,1349817209996992512,2021-01-14 20:34:35+00:00,ineffective,,,2
""" and the the of Bell ’ s palsy in COVID vaccine trial . But the evidence that , COVID and flu , cause the disorder further investigation .""",1349827547576545280,2021-01-14 21:15:40+00:00,side-effect,,,10
", the unroll you for : vaccine . When there is risk , there should always be a choice , with no coercion 👊 FROM THE ; 3 , 150 people … Have a good day . 🤖",1349847990396215296,2021-01-14 22:36:54+00:00,mandatory,,,4
"And vice , how many because of the vaccine and who could have beaten covid ?? Or possibly never have caught it ...",1349929526307004416,2021-01-15 04:00:54+00:00,side-effect,,,10
University of || Medical Center vaccine Meanwhile Is 110 % efficacy of a vaccine which ' t even . Covid19 vaccine,1349943644342673408,2021-01-15 04:57:00+00:00,rushed,,,9
""" "" is the operative word . , whole virus vaccine only 50 % Efficacy . a novel adjuvant which does solve some of the but we still need to see the data .",1350007418084753408,2021-01-15 09:10:25+00:00,ineffective,,,2
Several people in after this vaccine ... BUT don ' t worry - it was that them . NOT the vaccine . Are you not seeing the between the vaccine and covid yet ?,1350118618814509057,2021-01-15 16:32:17+00:00,side-effect,,,10
"We have been trying to find an effective vaccine for flu for over 70 with no success . I know we have a vaccine for flu but still 10 - 20k die every year from flu except this year , Flu Have we it ? More likely they have the flu to covid 19",1350135296625680384,2021-01-15 17:38:33+00:00,rushed,ineffective,,9
"likely than for the other ( although the animal between are not particularly easy to compare .) Bizarrely , of the government - and particularly - going on the and he it will stop transmission , and he ’ s just",1350500887848955904,2021-01-16 17:51:17+00:00,political,,,7
", please find the unroll here : vaccine . When there is risk , there should always be a choice , with no coercion 👊 FROM THE ; 3 , 150 people … Share this if you think it ' s interesting . 🤖",1350503027199893504,2021-01-16 17:59:47+00:00,mandatory,,,4
"Difficult choice , the vaccine by taking it , or the queue system to you .? ’ t the team test it on themselves ? 🤣 I know they were some of the first to have it .",1350518313298833413,2021-01-16 19:00:31+00:00,rushed,,,9
Absolutely . I completely agree with you . What is he trying to prove ? I think he ” s un or unmindful about the - trial or the mortality in — due to vaccination .,1350541187879477252,2021-01-16 20:31:25+00:00,side-effect,,,10
"With 23 and countless “ sick ” people , the Vaccine is turning out to be a disaster",1350666651562254340,2021-01-17 04:49:58+00:00,side-effect,,,10
": on & ; Cancer in 20 & ; now - 80 C ° ( certified , too : stopped it ) not 4 vulnerable elderly & ; . of fatal side effects of Covid - 19 vaccine after elderly - The Local",1350756115143929860,2021-01-17 10:45:28+00:00,side-effect,,,10
spur concern at Covid19 vaccine safety for vulnerable elderly & ; SE was the only 1 available in & ; “ all are thus linked to this vaccine ” the Agency vaccine,1350827852510453762,2021-01-17 15:30:31+00:00,side-effect,,,10
"information for the COVID - 19 VACCINE . Clause 6 . 2 "" In the absence of compatibility , this vaccine must not be mixed with other medicinal ."" So your second jab with another COVID - 19 vaccine is a bad idea !!",1350893595088322560,2021-01-17 19:51:46+00:00,none,,,5
Sorry but their to some confusion on . 1 . Not all are equal . For example an vaccine may improve YOUR health BUT it does not mean you could not be infected or then transmit the virus . This is why efficacy is important 62 . 8 %,1351086263311486978,2021-01-18 08:37:21+00:00,ineffective,,,2
We have become COVID - 19 and people will be paying a big price later this year . This is a silent worse in many ways then . The Vaccine does not work on the new strain some are saying so may not be the silver bullet,1351429323077656577,2021-01-19 07:20:33+00:00,ineffective,,,2
"While is a proven vaccine of moderate efficacy whole efficacy and safety data are in the public domain , while is an experimental vaccine with no Efficacy data ( Immunogenicity is not same as Efficacy ) with no safety infrastructure available which is crucial 2 / n",1351445960589656065,2021-01-19 08:26:40+00:00,ineffective,rushed,,2
"£ 600 , 000 of in vaccine ! No wonder he us all to have the Covid vaccine every year !! of interest among the government ’ s covid - 19",1351989095405400072,2021-01-20 20:24:53+00:00,political,pharma,,7
5 . 4 million people had a vaccine that ' t make them immune to anything . Think about that . Unbelievable . 🤔😄,1352696786914336770,2021-01-22 19:17:00+00:00,ineffective,,,2
he did not die of COVID but related to the vaccine . And that ’ s why we need to be careful . Con ⚾️,1352698571477241856,2021-01-22 19:24:06+00:00,side-effect,,,10
this is why I have absolutely 0 faith that I ' be this year,1352718994424229888,2021-01-22 20:45:15+00:00,none,,,5
I don ’ t think should take the vaccine although we have a system . But it could damage them to ever feel inside or jeans so boldly function,1352777973271834624,2021-01-23 00:39:36+00:00,side-effect,,,10
"Are you also of sending only the vaccine , while for its own another unproven vaccine candidate , , that no Phase 3 efficacy data as yet ?",1352848372126916609,2021-01-23 05:19:21+00:00,rushed,,,9
to be first to give the vaccine then his ambition extended to the highest number of despite it being just a single dose it ' s nothing more than that smoke & ; again - the is officially a 2nd class player under his leadership,1352891629338767361,2021-01-23 08:11:14+00:00,pharma,,,6
"Come on Col , show some of that mettle . Engage with the I ' made rather than this adulatory post . 1 . This is a face saver for a pathetic foreign policy till now . 2 . ' s vaccine strategy like that of China and Russia . is unproven .",1352927969992445952,2021-01-23 10:35:38+00:00,rushed,,,9
Is it so the government can say “ look how many we ’ !” when they ’ t fully really ?,1352968217606680577,2021-01-23 13:15:34+00:00,political,,,7
Friendly reminder that the vaccine just Hank .,1352984177432530945,2021-01-23 14:18:59+00:00,side-effect,,,10
Plus the vaccine the body ’ s our immune system . Older people ’ s immune ’ t as strong as they were when they were younger . Vaccine won ’ t work at the 95 % rate for older immune .,1352993169634447360,2021-01-23 14:54:43+00:00,ineffective,,,2
"I agree we "" could "" be , that ' s my whole point , the vaccine "" could "" be safe and covid "" could "" cause long term but neither are proven yet , hence why at this moment I am not interested in my and I ' m taking all the possible to avoid covid",1353076342523363328,2021-01-23 20:25:13+00:00,unnecessary,side-effect,,11
this week after COVID - 19 Vaccine for under 60 . There id over 70 total . Check out on the to search yourself . Just,1353199316354146305,2021-01-24 04:33:52+00:00,side-effect,,,10
"Hello , you can read it here : The New COVID Inject an Operating System into Your Body – Not a Conspiracy Theory , It … Talk to you soon . 🤖",1353224633009496064,2021-01-24 06:14:28+00:00,conspiracy,ingredients,,0
' ' ( who have a 0 . 0002 % risk from covid exposure & ; will be overwhelmingly asymptomatic ) is more about than health . Get the vulnerable & ; high risk ' ' ( 2 ). The long term effects of will be far more devastating than COVID19 .,1353260868226736128,2021-01-24 08:38:28+00:00,pharma,unnecessary,,6
"I share the of Prof . Prof , how does a vaccine candidate that been & ; is being in for use without proven Phase 3 efficacy , give you hope ? It . Will you take the vaccine in or take in ?",1353335186667294721,2021-01-24 13:33:46+00:00,rushed,ineffective,,9
m Not one slide produced to show the of the vaccination protocol from the vaccine .,1353338889960886272,2021-01-24 13:48:29+00:00,none,,,5
"... 55 of untested vaccine on the population and you think , that ’ s a good job ? Only reason you don ’ t hear backlash in cause the won ’ t cover it . There is a hunger strike call by on 1 , do check it out .",1353373809781338113,2021-01-24 16:07:15+00:00,rushed,,,9
"I mean literally said they never their vaccine to be taken 12 later , so why the government decided to risk it and go ahead with it their incompetence . It ' s a horrible policy when there ' s basically data to justify it",1353377150829735937,2021-01-24 16:20:31+00:00,rushed,political,,9
* partially * With no on when the second dose is . Which is only good for one thing - a vaccine evasive virus .,1353421203457753089,2021-01-24 19:15:34+00:00,side-effect,,,10
of vaccine ' t gotten his shot he ' s not a front line worker and in good health 😆 😉 🤣,1353424922249490432,2021-01-24 19:30:21+00:00,pharma,,,6
"I said yes , just for fun , who give the damn about the damn vaccine anyway . They can vaccinate old people .",1353432267687944198,2021-01-24 19:59:32+00:00,none,,,5
"Vaccine is obsolete , no immunity nor any for the new strain",1353437300076797954,2021-01-24 20:19:32+00:00,ineffective,,,2
"Vaccine Injury ‘ Utterly Inadequate ,’ Independent Say • ' s Health Defense ⁦⁩",1353486865643565057,2021-01-24 23:36:29+00:00,side-effect,,,10
"Well there u have it , how cruel these are just make money out a vaccine is really becoming a huge burden to human life , its now a threat than a cure",1353490365572141057,2021-01-24 23:50:24+00:00,pharma,,,6
"You do know that take 10 to be studied correct we don ' t know any side effects yet there ' s no evidence . Go take your vaccine nobody ' s telling you not to do it . But I ' m not going to do it , until there ' s clear evidence . Stupid",1353492708623527937,2021-01-24 23:59:43+00:00,rushed,,,9
are rising in the because of the vaccine 💉,1353502775745904641,2021-01-25 00:39:43+00:00,side-effect,,,10
"Once you get the vaccine you ' re a super spreader . said to date they have no evidence the vaccine will stop transmission or contraction of covid . You will just become "" asymptomatic "". So unless you are in the category high risk for fatality probably don ' t get it .",1353528640386994176,2021-01-25 02:22:29+00:00,ineffective,,,2
.. Let me get this Straight .. The Creator of the Covid Vaccine ' t Take it himself ?? There is No Excuse .. Are the Listening 🤷‍♂️🤔 Wake Up !!!,1353545713930665984,2021-01-25 03:30:20+00:00,pharma,,,6
This is not about Covid - it ’ s a tactical move toward the vaccine and COVID,1353564358027087874,2021-01-25 04:44:25+00:00,mandatory,,,4
Don ' t cash the relief or get the free covid vaccine either . Then decide which is these should go first ...,1353573664671879168,2021-01-25 05:21:24+00:00,none,,,5
You can ’ t actually say it will save or even those,1353648805531549696,2021-01-25 10:19:59+00:00,ineffective,,,2
The vaccine that ' t prevent transmission and therefore ' t a vaccine . It is still in making us guinea and you think I am the naive one .... Oh dear .,1353653004306673667,2021-01-25 10:36:40+00:00,ineffective,rushed,,2
"Illegally without consent ? And the here are , who the vaccine . Oh , and the WHO , , , , .",1353659701125373954,2021-01-25 11:03:17+00:00,conspiracy,rushed,,0
Misleading : Vaccine is not safe . is lying . : Is it safe ? Is it tested properly .,1353670135400210433,2021-01-25 11:44:44+00:00,ineffective,side-effect,,2
"Can ' t put that down to vaccination . don ' t prevent infection . Which is why , and "" within 28 days of a positive test "" will not be reduced by it . So , a vaccine , but a . Welcome to a country by Sage .",1353709279614803968,2021-01-25 14:20:17+00:00,ineffective,,,2
I don ’ t understand how they ’ re to say the first 4 vulnerable will be by 15 . 2 . 21 they ’ only have had the first dose with second far later than so no data on effectiveness . Constant propaganda and .,1353734559414816770,2021-01-25 16:00:44+00:00,ineffective,,,2
"I ' m thinking it will be hard to prove the vaccine , the people who supposedly die from Covid are to die anyways . The large majority of are over 80 old . Look at , 29 vaccine death , no wait , 0 , those were about to die anyway .",1353744294109130752,2021-01-25 16:39:25+00:00,side-effect,,,10
"I bet you it not 13 , 000 people . I think it may have given out first to 13 , 000 people but that is not vaccination . Saying it is , is disingenuous although history would say it ’ s a downright lie . Nothing new for",1353752577477898243,2021-01-25 17:12:20+00:00,political,,,7
